0,0,0,0,0,
0,0,0,0,0,
0,0,0,4080,0,
0,0,0,4080,0,
0,0,0,4080,0,
0,0,0,4080,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,2048,
0,0,0,0,0,
0,0,2048,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,2048,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,2048,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,2048,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,2048,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,2048,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
4080,0,0,0,0,
4080,0,0,0,0,
4080,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,2048,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,2048,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,2048,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,2048,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,4080,0,
0,0,0,4080,0,
0,0,0,4080,0,
0,0,0,4080,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,2048,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,4080,0,
0,0,0,4080,0,
0,0,0,4080,0,
0,0,0,4080,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,2048,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,2048,0,0,0,
0,0,0,0,0,
0,0,0,0,2048,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,2048,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,2048,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
4080,0,0,0,0,
4080,0,0,0,0,
4080,0,0,0,0,
4080,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,2048,2048,0,
0,0,4080,4080,0,
0,0,2048,2048,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,2048,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,2048,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,2048,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,4080,0,
0,0,0,4080,0,
0,0,0,4080,0,
0,0,0,4080,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,2048,
0,0,0,0,0,
0,0,2048,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,2048,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,2048,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,2048,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,2048,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
