0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,4080,0,0,0,
0,3376,0,0,0,
0,2720,0,0,0,
0,2048,0,0,0,
0,1360,0,0,0,
0,688,0,4080,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
4080,0,0,0,0,
3488,0,0,0,0,
2896,0,0,0,0,
2320,0,0,0,0,
1744,0,0,0,0,
1168,0,0,4080,0,
576,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,4080,0,0,0,
0,3376,0,0,0,
0,2720,0,0,0,
0,2048,0,0,0,
0,1360,0,0,0,
0,688,0,4080,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
4080,0,0,0,0,
3488,0,0,0,0,
2896,0,0,0,0,
2320,0,0,0,0,
1744,0,0,0,0,
1168,0,0,4080,0,
576,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,4080,0,0,0,
0,3488,0,0,0,
0,2912,0,0,0,
0,2320,0,0,0,
0,1744,0,0,0,
0,1168,0,4080,0,
0,576,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
4080,0,0,0,0,
3040,0,0,0,0,
2048,0,0,0,0,
1024,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,4080,0,
0,0,0,0,0,
0,0,0,0,4032,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,4032,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,2048,
0,0,0,0,4032,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,4032,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,1840,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,816,0,0,0,
0,1632,0,0,0,
0,2448,0,0,0,
0,3248,0,0,0,
0,4080,0,0,0,
0,3040,0,0,0,
0,2048,0,0,0,
0,1024,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
816,0,0,0,0,
1632,0,0,0,0,
2432,0,0,0,0,
3248,0,0,0,0,
4080,0,0,0,0,
3040,0,0,0,0,
2048,0,0,0,0,
1024,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,816,0,0,0,
0,1632,0,0,0,
0,2448,0,0,0,
0,3248,0,0,0,
0,4080,0,0,0,
0,3040,0,0,0,
0,2048,0,0,0,
0,1024,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
816,0,0,0,0,
1632,0,0,0,0,
2432,0,0,0,0,
3248,0,0,0,0,
4080,0,0,0,0,
3040,0,0,0,0,
2048,0,0,0,0,
1024,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,816,0,0,0,
0,1632,0,0,0,
0,2448,0,0,0,
0,3248,0,0,0,
0,4080,0,0,0,
0,3040,0,0,0,
0,2048,0,0,0,
0,1024,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
1360,0,0,0,0,
2720,0,0,0,0,
4080,0,0,0,0,
2720,0,0,0,0,
1360,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,4032,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,4032,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,2048,
0,0,0,0,4032,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,4032,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,1840,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
0,0,0,0,0,
